country,month,sector,sum,min,max,mean
China,01/2023,Residential,115.99796,2.72716,4.78622,3.741869677419355
China,02/2019,Domestic Aviation,4.984033,0.15264,0.185296,0.17800117857142858
China,02/2019,Ground Transport,71.37595,2.46281,2.60791,2.5491410714285716
China,02/2019,Industry,225.80898,6.1868,9.91222,8.064606428571429
China,02/2019,International Aviation,2.3296311,0.0791115,0.0917687,0.08320111071428571
China,02/2019,Power,349.07428,9.56406,15.3231,12.466938571428571
China,02/2019,Residential,101.84445,3.1274,4.27971,3.6373017857142855
China,02/2020,Domestic Aviation,1.4374244,0.0280712,0.0835281,0.04956635862068966
China,02/2020,Ground Transport,32.967334,0.805674,1.6076,1.1368046206896552
China,02/2020,Industry,199.66552000000001,6.53448,7.69951,6.885017931034484
China,02/2020,International Aviation,0.7730209,0.015784,0.0630089,0.026655893103448278
China,02/2020,Power,267.28578,8.74749,10.3071,9.216751034482758
China,02/2020,Residential,94.25382,2.49083,4.02932,3.250131724137931
China,02/2021,Domestic Aviation,3.5118029,0.0349543,0.188245,0.12542153214285715
China,02/2021,Ground Transport,62.46593,1.64045,2.43142,2.2309260714285712
China,02/2021,Industry,254.40557,7.89883,10.6668,9.085913214285714
China,02/2021,International Aviation,0.7934881,0.0173874,0.0410972,0.028338860714285714
China,02/2021,Power,323.8222,10.0541,13.5773,11.565078571428572
China,02/2021,Residential,86.59782,2.21906,3.72088,3.0927792857142857
China,02/2022,Domestic Aviation,4.1995791,0.0572674,0.176136,0.14998496785714285
China,02/2022,Ground Transport,65.28906,1.69455,2.53242,2.3317521428571433
China,02/2022,Industry,225.29831,7.04929,9.08915,8.046368214285714
China,02/2022,International Aviation,0.7522612,0.0205652,0.0323256,0.026866471428571428
China,02/2022,Power,352.4983,11.0292,14.2207,12.589224999999999
China,02/2022,Residential,107.75935,2.60906,4.33054,3.848548214285714
China,02/2023,Domestic Aviation,4.979221,0.168125,0.187867,0.1778293214285714
China,02/2023,Ground Transport,72.64432,2.49345,2.63691,2.5944399999999996
China,02/2023,Industry,231.22618,7.53179,8.6921,8.258077857142856
China,02/2023,International Aviation,0.6985629,0.0203117,0.029748,0.024948675
China,02/2023,Power,400.7873,13.055,15.0661,14.313832142857143
China,02/2023,Residential,95.40783,2.79568,3.90956,3.4074225
China,03/2019,Domestic Aviation,5.069368,0.104763,0.173288,0.163528
China,03/2019,Ground Transport,78.4795,2.45689,2.58741,2.5315967741935483
China,03/2019,Industry,333.1864,10.2908,11.808,10.747948387096773
China,03/2019,International Aviation,2.5803794,0.0783142,0.0867066,0.08323804516129032
China,03/2019,Power,372.6882,11.5109,13.2079,12.0222
China,03/2019,Residential,76.59131000000001,1.73736,3.00659,2.470687419354839
China,03/2020,Domestic Aviation,2.2121234,0.0620213,0.0944908,0.0713588193548387
China,03/2020,Ground Transport,58.89547,1.01927,2.27184,1.899853870967742
China,03/2020,Industry,308.43480999999997,9.04436,10.4516,9.949509999999998
China,03/2020,International Aviation,0.6394327,0.0154603,0.0238226,0.02062686129032258
China,03/2020,Power,339.07566,9.94286,11.4899,10.937924516129033
China,03/2020,Residential,75.28072,1.72471,3.18043,2.4284103225806453
China,03/2021,Domestic Aviation,6.071403,0.186799,0.20611,0.19585170967741936
China,03/2021,Ground Transport,76.26415,2.37784,2.53635,2.460133870967742
China,03/2021,Industry,386.5547,11.8609,13.2305,12.469506451612904
China,03/2021,International Aviation,0.9621586,0.0236231,0.035464,0.031037374193548385
China,03/2021,Power,439.3048,13.4795,15.036,14.17112258064516
China,03/2021,Residential,75.14477,1.73742,3.32615,2.4240248387096774
China,03/2022,Domestic Aviation,2.2662193,0.0379411,0.124236,0.07310384838709677
China,03/2022,Ground Transport,74.96788,2.16063,2.56748,2.4183187096774192
China,03/2022,Industry,363.2149,11.0347,12.2794,11.716609677419354
China,03/2022,International Aviation,0.9428624,0.0242496,0.0358114,0.030414916129032257
China,03/2022,Power,413.5983,12.5654,13.9827,13.34188064516129
China,03/2022,Residential,73.12950000000001,1.85134,2.86835,2.359016129032258
China,03/2023,Domestic Aviation,5.273613,0.15757,0.181668,0.17011654838709678
China,03/2023,Ground Transport,80.65145,2.47246,2.62134,2.6016596774193546
China,03/2023,Industry,389.8969,11.9949,13.0365,12.57731935483871
China,03/2023,International Aviation,0.9893114000000001,0.0275259,0.037044,0.031913270967741936
China,03/2023,Power,451.456,13.8887,15.0948,14.563096774193548
China,03/2023,Residential,71.71302,1.69315,2.8439,2.3133232258064518
China,04/2019,Domestic Aviation,4.9457624000000004,0.0943214,0.171382,0.1648587466666667
China,04/2019,Ground Transport,75.61682,2.43884,2.57177,2.520560666666667
China,04/2019,Industry,354.1032,11.0032,12.7751,11.80344
China,04/2019,International Aviation,2.5832152,0.0549562,0.104304,0.08610717333333334
China,04/2019,Power,346.2075,10.7578,12.4903,11.540249999999999
China,04/2019,Residential,55.38846,1.46908,2.32685,1.846282
China,04/2020,Domestic Aviation,2.3876768,0.0539011,0.106956,0.07958922666666667
China,04/2020,Ground Transport,63.4182,1.39245,2.5217,2.11394
China,04/2020,Industry,363.9556,11.2407,12.8539,12.131853333333334
China,04/2020,International Aviation,0.9000509,0.0190514,0.045647,0.030001696666666668
China,04/2020,Power,344.9153,10.6527,12.1815,11.497176666666666
China,04/2020,Residential,59.42647,1.43502,2.43776,1.9808823333333334
China,04/2021,Domestic Aviation,6.239153,0.185706,0.218918,0.20797176666666667
China,04/2021,Ground Transport,74.68188,2.43617,2.61034,2.489396
China,04/2021,Industry,407.1709,12.945,14.6384,13.572363333333334
China,04/2021,International Aviation,0.953354,0.0266517,0.0358412,0.031778466666666665
China,04/2021,Power,393.4233,12.5079,14.1442,13.11411
China,04/2021,Residential,57.76601,1.63341,2.39904,1.9255336666666667
China,04/2022,Domestic Aviation,1.244339,0.0225412,0.0626132,0.04147796666666667
China,04/2022,Ground Transport,67.14224,2.11352,2.33683,2.238074666666667
China,04/2022,Industry,371.4488,11.522,13.4077,12.381626666666667
China,04/2022,International Aviation,0.7312347,0.0201619,0.0279605,0.024374490000000002
China,04/2022,Power,345.9074,10.7297,12.4857,11.530246666666667
China,04/2022,Residential,55.39788,1.46904,2.61411,1.8465960000000001
China,04/2023,Domestic Aviation,5.357419,0.159428,0.190907,0.17858063333333335
China,04/2023,Ground Transport,75.62291,2.38431,2.57284,2.520763666666667
China,04/2023,Industry,369.8595,11.5995,12.6543,12.328650000000001
China,04/2023,International Aviation,1.1474568,0.0319415,0.0427975,0.03824856
China,04/2023,Power,386.6555,12.1263,13.2289,12.888516666666668
China,04/2023,Residential,56.31015,1.47764,2.47459,1.877005
China,05/2019,Domestic Aviation,5.179667,0.160934,0.173306,0.16708603225806454
China,05/2019,Ground Transport,78.16803,2.43884,2.57118,2.52154935483871
China,05/2019,Industry,373.1877,11.0658,12.9117,12.038312903225806
China,05/2019,International Aviation,2.6716395,0.0794891,0.0901495,0.08618191935483871
China,05/2019,Power,329.76656,9.77825,11.4094,10.637630967741936
China,05/2019,Residential,44.96875,1.33763,1.7077,1.4506048387096775
China,05/2020,Domestic Aviation,3.373278,0.0781166,0.125491,0.10881541935483871
China,05/2020,Ground Transport,69.70441,1.70407,2.56241,2.2485293548387095
China,05/2020,Industry,390.1091,10.8444,13.2856,12.584164516129032
China,05/2020,International Aviation,1.4176304,0.0392404,0.0524401,0.04573001290322581
China,05/2020,Power,365.879,10.1709,12.4604,11.802548387096774
China,05/2020,Residential,44.49683,1.35486,1.59975,1.435381612903226
China,05/2021,Domestic Aviation,6.1276,0.177117,0.2226,0.19766451612903227
China,05/2021,Ground Transport,79.24036,2.50908,2.59339,2.5561406451612902
China,05/2021,Industry,411.927,11.979,14.0198,13.287967741935484
China,05/2021,International Aviation,0.9876996,0.0261814,0.035662,0.031861277419354836
China,05/2021,Power,392.2202,11.4059,13.3491,12.652264516129032
China,05/2021,Residential,44.88829,1.35386,1.604,1.4480093548387096
China,05/2022,Domestic Aviation,1.837009,0.03464,0.0723299,0.05925835483870968
China,05/2022,Ground Transport,68.18235,2.00508,2.33856,2.19943064516129
China,05/2022,Industry,383.9558,11.6013,13.0486,12.385670967741936
China,05/2022,International Aviation,0.7923294,0.0199589,0.0304506,0.025559012903225806
China,05/2022,Power,347.7771,10.5082,11.8191,11.21861612903226
China,05/2022,Residential,46.4188,1.34035,1.86626,1.4973806451612903
China,05/2023,Domestic Aviation,5.324575,0.163934,0.185841,0.17176048387096776
China,05/2023,Ground Transport,79.51244,2.41204,2.6254,2.5649174193548387
China,05/2023,Industry,369.2639,10.574,12.842,11.911738709677419
China,05/2023,International Aviation,1.2555157,0.0364793,0.0443774,0.0405005064516129
China,05/2023,Power,404.9618,11.5962,14.0834,13.06328387096774
China,05/2023,Residential,44.73857,1.32959,1.67734,1.4431796774193548
China,06/2019,Domestic Aviation,5.026187,0.155034,0.171719,0.16753956666666667
China,06/2019,Ground Transport,75.47457,2.43884,2.57118,2.515819
China,06/2019,Industry,363.8357,10.4049,13.4098,12.127856666666666
China,06/2019,International Aviation,2.6315493,0.0812413,0.0910534,0.08771831000000001
China,06/2019,Power,357.6747,10.2287,13.1828,11.92249
China,06/2019,Residential,41.58621,1.37115,1.41338,1.386207
China,06/2020,Domestic Aviation,3.791824,0.105224,0.142951,0.12639413333333333
China,06/2020,Ground Transport,70.9879,1.91319,2.58264,2.3662633333333334
China,06/2020,Industry,380.1966,11.1048,13.3493,12.673219999999999
China,06/2020,International Aviation,1.0341022,0.0256723,0.0393352,0.03447007333333333
China,06/2020,Power,376.6283,11.0006,13.224,12.554276666666668
China,06/2020,Residential,41.60211,1.37322,1.4239,1.386737
China,06/2021,Domestic Aviation,5.152575,0.156807,0.185468,0.1717525
China,06/2021,Ground Transport,75.09322,2.41122,2.56939,2.5031073333333334
China,06/2021,Industry,390.5097,11.9637,13.5791,13.01699
China,06/2021,International Aviation,0.9269525,0.0260922,0.0338977,0.030898416666666664
China,06/2021,Power,425.7824,13.0443,14.8056,14.192746666666666
China,06/2021,Residential,41.67055,1.36969,1.46129,1.3890183333333332
China,06/2022,Domestic Aviation,2.965477,0.063157,0.124603,0.09884923333333333
China,06/2022,Ground Transport,73.7483,2.13479,2.57302,2.458276666666667
China,06/2022,Industry,378.7476,10.805,13.8873,12.62492
China,06/2022,International Aviation,0.8307777,0.0233167,0.031343,0.02769259
China,06/2022,Power,388.8577,11.0934,14.258,12.961923333333335
China,06/2022,Residential,41.54251,1.36748,1.43365,1.3847503333333333
China,07/2019,Domestic Aviation,5.5391829999999995,0.168023,0.184346,0.17868332258064515
China,07/2019,Ground Transport,78.12164,2.43884,2.57118,2.5200529032258063
China,07/2019,Industry,357.73792,9.90718,12.7472,11.539932903225806
China,07/2019,International Aviation,2.8004939,0.0849889,0.0950651,0.09033851290322581
China,07/2019,Power,400.4328,11.0896,14.2685,12.917187096774192
China,07/2019,Residential,41.27472,1.32386,1.34549,1.3314425806451613
China,07/2020,Domestic Aviation,4.904034,0.133743,0.1768,0.15819464516129034
China,07/2020,Ground Transport,74.84764,1.9987,2.5463,2.41444
China,07/2020,Industry,374.2489,11.4372,13.002,12.072545161290323
China,07/2020,International Aviation,0.8400155,0.0241349,0.0297498,0.027097274193548387
China,07/2020,Power,402.6108,12.3039,13.9873,12.987445161290323
China,07/2020,Residential,41.20944,1.32436,1.33932,1.3293367741935485
China,07/2021,Domestic Aviation,5.866632,0.149802,0.203601,0.1892461935483871
China,07/2021,Ground Transport,76.98882,2.35024,2.56304,2.483510322580645
China,07/2021,Industry,365.5378,10.9328,12.6685,11.79154193548387
China,07/2021,International Aviation,0.8782447,0.0168076,0.031003,0.028330474193548387
China,07/2021,Power,462.3467,13.8282,16.0236,14.914409677419355
China,07/2021,Residential,41.12082,1.32143,1.33688,1.3264780645161292
China,07/2022,Domestic Aviation,4.412929,0.125466,0.158525,0.14235254838709677
China,07/2022,Ground Transport,77.73112,2.44066,2.63996,2.507455483870968
China,07/2022,Industry,347.01057,9.8018,11.7929,11.193889354838708
China,07/2022,International Aviation,0.7595353,0.0205776,0.0274137,0.02450113870967742
China,07/2022,Power,490.156,13.8451,16.6575,15.811483870967741
China,07/2022,Residential,41.13821,1.32117,1.3417,1.3270390322580645
China,08/2019,Domestic Aviation,5.496927,0.136918,0.185541,0.17732022580645163
China,08/2019,Ground Transport,78.14003,2.43884,2.57118,2.520646129032258
China,08/2019,Industry,359.9706,11.0403,12.0929,11.611954838709677
China,08/2019,International Aviation,2.7834134,0.0712284,0.0940754,0.08978752903225808
China,08/2019,Power,413.7459,12.6896,13.8994,13.346641935483872
China,08/2019,Residential,41.34451,1.32596,1.35008,1.333693870967742
China,08/2020,Domestic Aviation,5.512576,0.16476,0.189396,0.1778250322580645
China,08/2020,Ground Transport,75.44856,2.14418,2.57114,2.4338245161290324
China,08/2020,Industry,384.3821,11.5427,13.0573,12.39942258064516
China,08/2020,International Aviation,0.7564966,0.0205613,0.0273155,0.024403116129032256
China,08/2020,Power,450.537,13.5292,15.3045,14.533451612903225
China,08/2020,Residential,41.40732,1.32304,1.37316,1.33572
China,08/2021,Domestic Aviation,3.5503766,0.0882505,0.179187,0.11452827741935484
China,08/2021,Ground Transport,76.60064,2.35024,2.56631,2.470988387096774
China,08/2021,Industry,367.9711,10.6744,13.0242,11.870035483870968
China,08/2021,International Aviation,0.786725,0.0199742,0.0289384,0.025378225806451615
China,08/2021,Power,458.1398,13.2901,16.2157,14.778703225806451
China,08/2021,Residential,41.44181,1.32463,1.36559,1.336832580645161
China,08/2022,Domestic Aviation,4.1769351,0.0935094,0.168556,0.13473984193548386
China,08/2022,Ground Transport,76.97715,2.3701,2.54569,2.483133870967742
China,08/2022,Industry,356.1119,10.4963,11.9455,11.48748064516129
China,08/2022,International Aviation,0.715333,0.017617,0.0267571,0.02307525806451613
China,08/2022,Power,534.6117,15.7575,17.9332,17.245538709677422
China,08/2022,Residential,41.56176,1.32214,1.42338,1.340701935483871
China,09/2019,Domestic Aviation,5.222116,0.159305,0.178199,0.17407053333333333
China,09/2019,Ground Transport,75.49801,2.43884,2.57118,2.5166003333333333
China,09/2019,Industry,358.1987,10.3814,13.2071,11.939956666666665
China,09/2019,International Aviation,2.6436858,0.0837165,0.0910869,0.08812286
China,09/2019,Power,366.3951,10.619,13.5093,12.21317
China,09/2019,Residential,43.31695,1.37552,1.53982,1.4438983333333333
China,09/2020,Domestic Aviation,5.519033,0.123593,0.199066,0.18396776666666667
China,09/2020,Ground Transport,75.27021,2.24842,2.64719,2.509007
China,09/2020,Industry,388.1166,11.6807,15.0524,12.93722
China,09/2020,International Aviation,0.7866765,0.0206805,0.0298229,0.02622255
China,09/2020,Power,364.1261,10.9586,14.122,12.137536666666668
China,09/2020,Residential,43.77616,1.38638,1.61949,1.4592053333333332
China,09/2021,Domestic Aviation,4.898924,0.131773,0.195383,0.16329746666666667
China,09/2021,Ground Transport,77.13978,2.52335,2.67123,2.571326
China,09/2021,Industry,388.9076,11.7582,14.2151,12.963586666666666
China,09/2021,International Aviation,0.8196928,0.0203583,0.0300564,0.027323093333333333
China,09/2021,Power,402.9902,12.184,14.7299,13.433006666666667
China,09/2021,Residential,42.907,1.37621,1.50849,1.4302333333333332
China,09/2022,Domestic Aviation,2.720317,0.0539087,0.133497,0.09067723333333334
China,09/2022,Ground Transport,75.11661,2.4013,2.58687,2.5038869999999998
China,09/2022,Industry,374.0533,11.8229,13.4431,12.468443333333333
China,09/2022,International Aviation,0.7610293,0.0205211,0.0298408,0.025367643333333335
China,09/2022,Power,426.685,13.4865,15.3346,14.222833333333334
China,09/2022,Residential,43.268299999999996,1.39284,1.6216,1.4422766666666667
China,10/2019,Domestic Aviation,5.393465,0.156765,0.178256,0.17398274193548388
China,10/2019,Ground Transport,78.5956,2.43884,2.63417,2.535341935483871
China,10/2019,Industry,355.4747,10.8998,11.9917,11.466925806451613
China,10/2019,International Aviation,2.6680769,0.0810252,0.0904699,0.08606699677419355
China,10/2019,Power,344.0561,10.5497,11.6065,11.098583870967742
China,10/2019,Residential,56.32692,1.36263,2.31169,1.8169974193548388
China,10/2020,Domestic Aviation,5.812959,0.170577,0.199775,0.18751480645161292
China,10/2020,Ground Transport,73.27743,1.90872,2.57955,2.363788064516129
China,10/2020,Industry,392.9428,10.953,14.6093,12.675574193548387
China,10/2020,International Aviation,0.8264786,0.0159151,0.0339203,0.0266606
China,10/2020,Power,344.46982,9.60187,12.8071,11.111929677419356
China,10/2020,Residential,58.85529,1.55345,2.20766,1.8985577419354838
China,10/2021,Domestic Aviation,5.032585,0.129978,0.193104,0.16234145161290323
China,10/2021,Ground Transport,78.91512,2.289,2.59597,2.5456490322580647
China,10/2021,Industry,336.3208,10.4273,11.3938,10.84905806451613
China,10/2021,International Aviation,0.9084316,0.0245191,0.0349086,0.029304245161290324
China,10/2021,Power,373.7601,11.5881,12.6622,12.05677741935484
China,10/2021,Residential,59.75018,1.42395,2.44652,1.9274251612903226
China,10/2022,Domestic Aviation,2.1563587,0.0473145,0.112863,0.06955995806451613
China,10/2022,Ground Transport,76.99489,2.27766,2.59565,2.483706129032258
China,10/2022,Industry,356.6183,11.0266,12.0682,11.503816129032257
China,10/2022,International Aviation,0.7320345,0.0175957,0.0290067,0.02361401612903226
China,10/2022,Power,373.8722,11.5601,12.6521,12.060393548387097
China,10/2022,Residential,58.66455,1.40522,2.27481,1.8924048387096775
China,11/2019,Domestic Aviation,5.186241,0.169079,0.176627,0.1728747
China,11/2019,Ground Transport,77.06648,2.46213,2.63253,2.5688826666666666
China,11/2019,Industry,365.6977,10.9557,13.4585,12.189923333333333
China,11/2019,International Aviation,2.5512992,0.0817512,0.0898213,0.08504330666666667
China,11/2019,Power,388.6617,11.6437,14.3036,12.95539
China,11/2019,Residential,78.60245,1.88093,3.52922,2.6200816666666666
China,11/2020,Domestic Aviation,5.596111,0.17579,0.194323,0.18653703333333332
China,11/2020,Ground Transport,74.4366,2.35964,2.56451,2.48122
China,11/2020,Industry,394.835,11.6936,15.3701,13.161166666666666
China,11/2020,International Aviation,1.0301965,0.0285012,0.0391259,0.034339883333333335
China,11/2020,Power,411.4635,12.186,16.0174,13.71545
China,11/2020,Residential,78.55884,2.02819,3.55752,2.618628
China,11/2021,Domestic Aviation,3.0881663,0.0807022,0.12941,0.10293887666666666
China,11/2021,Ground Transport,75.69154,2.44983,2.56787,2.5230513333333335
